"","cardId","name","cardSet","type","rarity","text","locale","playerClass","name.1","faction","health","collectible","img","imgGold","attack","race","cost","flavor","artist","howToGet","howToGetGold","inPlayText","durability","mechanics.name","mechanics.name.1","elite","mechanics.name.2","mechanics.name.3"
"1100","BRMA09_2H","Open the Gates","Blackrock Mountain","Hero Power",NA,"<b>Hero Power</b>
Summon three 2/2 Whelps. Get a new Hero Power.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA09_2H.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA09_2H_premium.gif",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","BRMA03_2","Power of the Firelord","Blackrock Mountain","Hero Power",NA,"<b>Hero Power</b>
Deal 30 damage.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA03_2.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA03_2_premium.gif",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102","BRM_013","Quick Shot","Blackrock Mountain","Spell","Common","Deal $3 damage.
If your hand is empty, draw a card.","enUS","Hunter","AffectedBySpellPower",NA,NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_013.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_013_premium.gif",NA,NA,2,"Han shot first.","Jonboy Meyers","Unlocked in Blackrock Depths, in the Blackrock Mountain adventure.","Crafting unlocked in Blackrock Depths, in the Blackrock Mountain adventure.",NA,NA,NA,NA,NA,NA,NA
"1103","BRMA15_3","Release the Aberrations!","Blackrock Mountain","Spell",NA,"Summon 3 Aberrations.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA15_3.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA15_3_premium.gif",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","BRM_017","Resurrect","Blackrock Mountain","Spell","Rare","Summon a random friendly minion that died this game.","enUS","Priest",NA,NA,NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_017.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_017_premium.gif",NA,NA,2,"I walked into the dungeon and noticed a slain adventurer. In his final moments, he had scrawled out a message in the dust on the wall beside him. Two words: ""rez plz""","Luke Mancini","Unlocked in Blackrock Depths, in the Blackrock Mountain adventure.","Crafting unlocked in Blackrock Depths, in the Blackrock Mountain adventure.",NA,NA,NA,NA,NA,NA,NA
"1105","BRM_015","Revenge","Blackrock Mountain","Spell","Rare","Deal $1 damage to all minions. If you have 12 or less Health, deal $3 damage instead.","enUS","Warrior",NA,NA,NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_015.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_015_premium.gif",NA,NA,2,"This is better than Arcane Explosion, so I guess warriors are finally getting revenge on mages for Mortal Strike being worse than Fireball.","Ben Olson","Unlocked in Blackwing Lair, in the Blackrock Mountain adventure.","Crafting unlocked in Blackwing Lair, in the Blackrock Mountain adventure.",NA,NA,NA,NA,NA,NA,NA
"1106","BRMA06_2","The Majordomo","Blackrock Mountain","Hero Power",NA,"<b>Hero Power</b>
Summon a 1/3 Flamewaker Acolyte.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA06_2.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA06_2_premium.gif",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","BRMA06_2H","The Majordomo","Blackrock Mountain","Hero Power",NA,"<b>Hero Power</b>
Summon a 3/3 Flamewaker Acolyte.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA06_2H.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA06_2H_premium.gif",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","BRM_033","Blackwing Technician","Blackrock Mountain","Minion","Common","<b>Battlecry:</b> If you're holding a Dragon, gain +1/+1. ","enUS",NA,"Battlecry","Neutral",4,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_033.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_033_premium.gif",2,NA,3,"This is who you go to when your Blackwing needs a tune up. Don't go to a cut rate Blackwing tune up shop!","Matt Dixon","Unlocked in Molten Core, in the Blackrock Mountain adventure.","Crafting unlocked in Molten Core, in the Blackrock Mountain adventure.",NA,NA,NA,NA,NA,NA,NA
"1109","BRMA12_6H","Brood Affliction: Black","Blackrock Mountain","Spell",NA,"While this is in your hand, whenever Chromaggus draws a card, he gets another copy of it.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA12_6H.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA12_6H_premium.gif",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","BRMA12_5H","Brood Affliction: Blue","Blackrock Mountain","Spell",NA,"While this is in your hand, Chromaggus' spells cost (3) less.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA12_5H.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA12_5H_premium.gif",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111","BRMA12_7H","Brood Affliction: Bronze","Blackrock Mountain","Spell",NA,"While this is in your hand, Chromaggus' minions cost (3) less.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA12_7H.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA12_7H_premium.gif",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112","BRMA12_4H","Brood Affliction: Green","Blackrock Mountain","Spell",NA,"While this is in your hand, restore 6 health to your opponent at the start of your turn.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA12_4H.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA12_4H_premium.gif",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1113","BRMA12_3H","Brood Affliction: Red","Blackrock Mountain","Spell",NA,"While this is in your hand, take 3 damage at the start of your turn.","enUS",NA,"ImmuneToSpellpower",NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA12_3H.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA12_3H_premium.gif",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114","BRM_005","Demonwrath","Blackrock Mountain","Spell","Rare","Deal $2 damage to all non-Demon minions.","enUS","Warlock","AffectedBySpellPower",NA,NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_005.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_005_premium.gif",NA,NA,3,"Demons are not angry most of the time. You have to play this card in order to really bring it out of them.","Raymond Swanland","Unlocked in Blackwing Lair, in the Blackrock Mountain adventure.","Crafting unlocked in Blackwing Lair, in the Blackrock Mountain adventure.",NA,NA,NA,NA,NA,NA,NA
"1115","BRM_010","Druid of the Flame","Blackrock Mountain","Minion","Common","<b>Choose One</b> - Transform into a 5/2 minion; or a 2/5 minion.","enUS","Druid",NA,NA,2,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_010.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_010_premium.gif",2,NA,3,"Druids who fought too long in Northrend were easily seduced by Ragnaros; a mug of hot chocolate was generally all it took.","Stanley Lau","Unlocked in Molten Core, in the Blackrock Mountain adventure.","Crafting unlocked in Molten Core, in the Blackrock Mountain adventure.",NA,NA,NA,NA,NA,NA,NA
"1116","BRM_010t","Druid of the Flame","Blackrock Mountain","Minion","Common",NA,"enUS","Druid",NA,NA,2,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_010t.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_010t_premium.gif",5,"Beast",3,NA,"Ben Zhang",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","BRM_010t2","Druid of the Flame","Blackrock Mountain","Minion","Common",NA,"enUS","Druid",NA,NA,5,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_010t2.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_010t2_premium.gif",2,"Beast",3,NA,"Hideaki Takamura",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","OG_044b","Druid of the Flame","Blackrock Mountain","Minion","Common",NA,"enUS","Druid",NA,NA,5,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/OG_044b.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/OG_044b_premium.gif",5,"Beast",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","BRMA14_7","Electron","Blackrock Mountain","Minion","Legendary","All spells cost (3) less.","enUS",NA,"Aura",NA,5,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA14_7.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA14_7_premium.gif",5,"Mech",3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"1120","BRMA14_7H","Electron","Blackrock Mountain","Minion","Legendary","All spells cost (3) less.","enUS",NA,NA,NA,6,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA14_7H.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA14_7H_premium.gif",6,"Mech",3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"1121","BRMA_01","Flameheart","Blackrock Mountain","Spell",NA,"Draw 2 cards.
Gain 4 Armor.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA_01.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA_01_premium.gif",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1122","BRM_002","Flamewaker","Blackrock Mountain","Minion","Rare","After you cast a spell, deal 2 damage randomly split among all enemies.","enUS","Mage",NA,NA,4,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_002.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_002_premium.gif",2,NA,3,"Flamewakers HATE being confused for Flamewalkers. They just wake up fire, they don’t walk on it. Walking on fire is CRAZY.","Alex Horley Orlandelli","Unlocked in Blackwing Lair, in the Blackrock Mountain adventure.","Crafting unlocked in Blackwing Lair, in the Blackrock Mountain adventure.",NA,NA,NA,NA,NA,NA,NA
"1123","BRMA01_4","Get 'em!","Blackrock Mountain","Spell",NA,"Summon four 1/1 Dwarves with <b>Taunt</b>.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA01_4.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA01_4_premium.gif",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1124","BRMA09_5Ht","Gyth","Blackrock Mountain","Minion","Legendary",NA,"enUS",NA,NA,NA,8,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA09_5Ht.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA09_5Ht_premium.gif",8,"Dragon",3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"1125","BRMA09_5t","Gyth","Blackrock Mountain","Minion","Legendary",NA,"enUS",NA,NA,NA,4,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA09_5t.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA09_5t_premium.gif",8,"Dragon",3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA
"1126","BRM_006","Imp Gang Boss","Blackrock Mountain","Minion","Common","Whenever this minion takes damage, summon a 1/1 Imp.","enUS","Warlock",NA,NA,4,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_006.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_006_premium.gif",2,"Demon",3,"His imp gang likes to sneak into Stormwind to spraypaint ""Ragnaros Rulez"" on the Mage Tower.","Steve Prescott","Unlocked in Molten Core, in the Blackrock Mountain adventure.","Crafting unlocked in Molten Core, in the Blackrock Mountain adventure.",NA,NA,NA,NA,NA,NA,NA
"1127","BRMA05_3H","Living Bomb","Blackrock Mountain","Spell",NA,"Choose an enemy minion. If it lives until your next turn, deal $10 damage to all enemies.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA05_3H.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA05_3H_premium.gif",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","BRMA04_4","Rock Out","Blackrock Mountain","Spell",NA,"Summon 3 Firesworn. <b>Overload:</b> (2)","enUS",NA,"Overload",NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA04_4.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA04_4_premium.gif",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","BRMA04_4H","Rock Out","Blackrock Mountain","Spell",NA,"Summon 3 Firesworn. <b>Overload:</b> (2)","enUS",NA,"Overload",NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA04_4H.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA04_4H_premium.gif",NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","BRMA14_6H","Activate Electron","Blackrock Mountain","Hero Power",NA,"<b>Hero Power</b>
Activate Electron!","enUS",NA,"AIMustPlay",NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA14_6H.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA14_6H_premium.gif",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1131","BRMA14_4","Activate Toxitron","Blackrock Mountain","Hero Power",NA,"<b>Hero Power</b>
Activate Toxitron!","enUS",NA,"AIMustPlay",NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA14_4.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA14_4_premium.gif",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","BRMA14_10","Activate!","Blackrock Mountain","Hero Power",NA,"<b>Hero Power</b>
Activate a random Tron.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA14_10.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA14_10_premium.gif",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","BRM_016","Axe Flinger","Blackrock Mountain","Minion","Common","Whenever this minion takes damage, deal 2 damage to the enemy hero.","enUS","Warrior",NA,NA,5,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_016.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_016_premium.gif",2,NA,4,"Once a lowly ""Stick Flinger"", he's been relentless on the path to his ultimate dream: ""Tauren Flinger"".","Efrem Palacios","Unlocked in Molten Core, in the Blackrock Mountain adventure.","Crafting unlocked in Molten Core, in the Blackrock Mountain adventure.",NA,NA,NA,NA,NA,NA,NA
"1134","BRMA10_5","Chromatic Drake","Blackrock Mountain","Minion",NA,NA,"enUS",NA,NA,NA,3,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA10_5.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA10_5_premium.gif",7,"Dragon",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1135","BRMA10_5H","Chromatic Drake","Blackrock Mountain","Minion",NA,NA,"enUS",NA,NA,NA,7,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA10_5H.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA10_5H_premium.gif",7,"Dragon",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","BRM_014","Core Rager","Blackrock Mountain","Minion","Rare","<b>Battlecry:</b> If your hand is empty, gain +3/+3.","enUS","Hunter","Battlecry",NA,4,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_014.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_014_premium.gif",4,"Beast",4,"It takes a special kind of hunter to venture deep into a firey lava pit and convince a monster who lives there to come home and be a cuddly housepet.","Jomaro Kindred","Unlocked in Blackrock Spire, in the Blackrock Mountain adventure.","Crafting unlocked in Blackrock Spire, in the Blackrock Mountain adventure.",NA,NA,NA,NA,NA,NA,NA
"1137","BRMA09_5","Dismount","Blackrock Mountain","Hero Power",NA,"<b>Hero Power</b>
Summon Gyth. Get a new Hero Power.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA09_5.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA09_5_premium.gif",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138","BRMA09_5H","Dismount","Blackrock Mountain","Hero Power",NA,"<b>Hero Power</b>
Summon Gyth. Get a new Hero Power.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA09_5H.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA09_5H_premium.gif",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139","BRM_020","Dragonkin Sorcerer","Blackrock Mountain","Minion","Common","Whenever <b>you</b> target this minion with a spell, gain +1/+1.","enUS",NA,NA,NA,5,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_020.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_020_premium.gif",3,"Dragon",4,"Dragonkin Sorcerers be all ""I'm a wizard"" and everyone else be all ""daaaaang"".","Edouard Guiton & Stuido HIVE","Unlocked in Hidden Laboratory, in the Blackrock Mountain adventure.","Crafting unlocked in Hidden Laboratory, in the Blackrock Mountain adventure.",NA,NA,NA,NA,NA,NA,NA
"1140","BRM_012","Fireguard Destroyer","Blackrock Mountain","Minion","Common","<b>Battlecry:</b> Gain 1-4 Attack. <b>Overload:</b> (1)","enUS","Shaman",NA,NA,6,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_012.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_012_premium.gif",3,NA,4,"Ragnaros interviews hundreds of Fire Elementals for the position of ""Destroyer"" but very few have what it takes.","Paul Mafayon","Unlocked in Blackwing Lair, in the Blackrock Mountain adventure.","Crafting unlocked in Blackwing Lair, in the Blackrock Mountain adventure.",NA,NA,"Battlecry","Overload",NA,NA,NA
"1141","BRM_026","Hungry Dragon","Blackrock Mountain","Minion","Common","<b>Battlecry:</b> Summon a random 1-Cost minion for your opponent.","enUS",NA,"Battlecry",NA,6,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_026.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_026_premium.gif",5,"Dragon",4,"Hungry Hungry Dragon is NOT a fun game.","John Polidora","Unlocked in Blackwing Lair, in the Blackrock Mountain adventure.","Crafting unlocked in Blackwing Lair, in the Blackrock Mountain adventure.",NA,NA,NA,NA,NA,NA,NA
"1142","BRMA05_3","Living Bomb","Blackrock Mountain","Spell",NA,"Choose an enemy minion. If it lives until your next turn, deal $5 damage to all enemies.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA05_3.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA05_3_premium.gif",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143","BRMA16_3","Sonic Breath","Blackrock Mountain","Spell",NA,"Deal $3 damage to a minion. Give your weapon +3 Attack.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA16_3.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA16_3_premium.gif",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144","BRM_030t","Tail Swipe","Blackrock Mountain","Spell",NA,"Deal $4 damage.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_030t.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_030t_premium.gif",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145","BRMA07_3","TIME FOR SMASH","Blackrock Mountain","Spell",NA,"Deal $5 damage to a random enemy. Gain 5 Armor.","enUS",NA,NA,NA,NA,NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRMA07_3.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRMA07_3_premium.gif",NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146","BRM_034","Blackwing Corruptor","Blackrock Mountain","Minion","Common","<b>Battlecry</b>: If you're holding a Dragon, deal 3 damage.","enUS",NA,"Battlecry","Neutral",4,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_034.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_034_premium.gif",5,NA,5,"He got his name when he gave Blackwing some comic books and rock & roll records.","Greg Staples","Unlocked in Hidden Laboratory, in the Blackrock Mountain adventure.","Crafting unlocked in Hidden Laboratory, in the Blackrock Mountain adventure.",NA,NA,NA,NA,NA,NA,NA
"1147","BRM_008","Dark Iron Skulker","Blackrock Mountain","Minion","Rare","<b>Battlecry:</b> Deal 2 damage to all undamaged enemy minions.","enUS","Rogue","Battlecry",NA,3,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_008.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_008_premium.gif",4,NA,5,"He loves skulking. He skulks after hours just for the joy of it, but his friends are pretty worried he'll get burnt out.","Eric Braddock","Unlocked in Blackwing Lair, in the Blackrock Mountain adventure.","Crafting unlocked in Blackwing Lair, in the Blackrock Mountain adventure.",NA,NA,NA,NA,NA,NA,NA
"1148","BRM_018","Dragon Consort","Blackrock Mountain","Minion","Rare","<b>Battlecry:</b> The next Dragon you play costs (2) less.","enUS","Paladin","Battlecry",NA,5,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_018.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_018_premium.gif",5,"Dragon",5,"Everybody wants someone to snuggle with. Even giant armored scaly draconic beasts of destruction.","Raymond Swanland","Unlocked in Blackrock Spire, in the Blackrock Mountain adventure.","Crafting unlocked in Blackrock Spire, in the Blackrock Mountain adventure.",NA,NA,NA,NA,NA,NA,NA
"1149","BRM_003","Dragon's Breath","Blackrock Mountain","Spell","Common","Deal $4 damage. Costs (1) less for each minion that died this turn.","enUS","Mage",NA,NA,NA,TRUE,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/BRM_003.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/BRM_003_premium.gif",NA,NA,5,"Dragons breathe fire, sure, but did you know they can also breathe Cotton Candy?  It's harder to give them a reason to do that, though.","Mauricio Herrera","Unlocked in Blackrock Depths, in the Blackrock Mountain adventure.","Crafting unlocked in Blackrock Depths, in the Blackrock Mountain adventure.",NA,NA,NA,NA,NA,NA,NA
